Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Dependents,TotalMnt,TotalPurchases,response,R,F,M,RFM_Score,RFM_Group_About To Sleep,RFM_Group_At Risk,RFM_Group_Hibernating,RFM_Group_Loyalist,RFM_Group_Need Attention,RFM_Group_New Customers,RFM_Group_Potential Loyalist,RFM_Group_Promising,Age_Demographic_Baby Boomer,Age_Demographic_Gen X,Age_Demographic_Gen Y
0.894880303444199,-0.8227779867371829,0.9079838320503341,-1.3518809037242898,0.6601822451078182,1.5352989365148786,0.017293706239053554,0.5507373793754313,0.4172721873828812,1.6783899676473997,0.3508684319929591,1.074926254144657,0.12462702555605835,2.1927947614411614,-0.14055263948063787,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,-0.6123163063724384,-0.046420568453302946,3.0521778247153635,-0.7967729166018467,-0.5231120428610696,-0.6009252125773316,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,-1.0229387627306845,-0.4371351087576646,1.8739020655857792,0.5849762988001416,0.4494047159206074,0,0.06767289924570459,0.5849762988001416,1.4554100389496167,0,0.9831353843426085,1.007968253468332,1.0011344303137273,1.0919669773411955,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,1.8496087779795345,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,1.0717272363730996,-0.42325451566018524
-0.22911777543788917,2.90827694540778,0.9079838320503341,1.5447470304850999,-0.788244285738425,-0.6617135868822861,-0.6792768016483289,-0.6303750168963319,-0.6244250860954728,-0.5478711340628615,-0.1718781170235778,-1.1415201658567162,-0.5845409521242221,-0.871281568709511,-0.9601719983032662,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,-0.6978708382093478,-1.4060315210518104,-0.32763490773780735,-0.7967729166018467,-0.5231120428610696,1.6641005886756872,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,-0.8712249043569714,-0.8545731612151449,0,2.7502570401316144,-0.8712249043569716,-1.0383031078953993,0,-1.0171539097523872,-0.9920947376656812,-0.9988668551601289,-1.1243163561439813,-0.5764774791680204,-0.13153341044116412,1.889430651420818,-0.5406548735632486,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,1.0717272363730996,-0.42325451566018524
-0.5309070049794409,-0.8227779867371829,0.9079838320503341,0.682655383398972,-0.11270523163702031,-0.5868154326755646,-0.6331463044372441,0.013868108342811648,-0.5032974961561293,1.0314422970649306,2.4418546280591067,1.074926254144657,-0.5845409521242221,-0.2584663026793765,1.0888763987533046,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,1.5265469895502968,0.5671222801922329,-0.32763490773780735,-0.7967729166018467,-0.5231120428610696,1.6641005886756872,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,-0.38003903964485825,-0.4933604528672911,0,0.06767289924570459,-0.38003903964485836,0.6679216767880328,0,-1.0171539097523872,1.007968253468332,1.0011344303137273,-0.904684674447252,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,-0.5406548735632486,-0.1246757452385074,-0.1270001270001905,1.791653947152867,-0.14227759830611808,1.2701705922171767,-0.9330732354849574,-0.42325451566018524
1.2390708713881764,-0.8227779867371829,0.9079838320503341,-0.11046893192026562,0.3445373595669872,2.2093823243753725,0.5893118716565068,-0.27246216954125213,0.19924252549206292,0.6508848437811252,-0.6946246660401146,0.7055185174777613,1.188378992076479,1.5799794954110271,-0.9601719983032662,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,-0.8689799018831665,-0.5568882185263887,-0.32763490773780735,-0.7967729166018467,-0.5231120428610696,1.6641005886756872,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,0.5658842687229922,0.5270654482153959,0,0.06767289924570459,0.5658842687229922,1.1929139182290889,0,0.9831353843426085,1.007968253468332,1.0011344303137273,1.0919669773411955,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,1.8496087779795345,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,1.0717272363730996,-0.42325451566018524
0.25044764715465356,-0.8227779867371829,0.9079838320503341,1.1654267057672036,-0.8088939511476383,-0.6367475354800456,-0.670050702206112,-0.6482706592640859,-0.4790719781682606,-0.8523170966899057,-0.6946246660401146,-1.1415201658567162,-0.5845409521242221,-0.871281568709511,-1.3699816777145803,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,-0.18454364718789132,-1.2489645517985533,-0.32763490773780735,1.2550627401655363,-0.5231120428610696,-0.6009252125773316,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,-1.0229387627306845,2.287622247597531,-0.5336458176577128,-0.8694892652590488,-0.8238700810055773,0,0.06767289924570459,-0.869489265259049,-1.1695511682556634,0,-1.0171539097523872,-0.9920947376656812,-0.9988668551601289,-1.1243163561439813,-0.5764774791680204,-0.13153341044116412,1.889430651420818,-0.5406548735632486,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,1.0717272363730996,-0.42325451566018524
0.8507867793586663,-0.8227779867371829,-0.939401957726816,-0.6277239201719423,1.3858704866315978,0.43679267481629624,1.5442131639259649,1.016024080937035,1.1198122090310734,1.9257523122818732,-0.1718781170235778,-0.4027046925229252,0.47921101439619856,-0.2584663026793765,0.6790667193419904,0,0,0,0,0,-0.10434678791892514,2.3523038352503134,1.355437925876478,1.4358989538743117,-0.32763490773780735,-0.7967729166018467,1.911636357157207,-0.6009252125773316,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,1.6055320883786666,1.487891252420687,0,-1.2736191711972502,1.6055320883786666,-0.11956668537355125,0,0.9831353843426085,-0.9920947376656812,1.0011344303137273,0.8923018121623508,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,-0.5406548735632486,-0.1246757452385074,7.874007874011812,-0.5581434972914879,-0.14227759830611808,1.2701705922171767,-0.9330732354849574,-0.42325451566018524
-1.370134407475797,1.0427494793352985,-0.939401957726816,1.6481980281354354,-0.6023972970555058,-0.16239255883747594,-0.2917806250752155,-0.25456652717349815,-0.285267834265311,-0.7571777333689544,1.9191080790425696,0.3361107808108658,-0.5845409521242221,-0.2584663026793765,1.4986860781646187,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,-1.6389706884153512,1.3720904976151758,-0.32763490773780735,-0.7967729166018467,1.911636357157207,-0.6009252125773316,-0.18925945865232652,3.280243893371345,-0.1483786456324558,-1.0229387627306845,-0.4371351087576646,-0.5336458176577128,-0.5206258065765939,-0.4698816268246806,0,0.06767289924570459,-0.520625806576594,0.27417749570724076,0,-1.0171539097523872,1.007968253468332,-0.9988668551601289,-0.9246511909651365,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,-0.5406548735632486,8.020806277010642,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,-0.9330732354849574,2.362644609804616
0.19779649832883653,-0.8227779867371829,0.9079838320503341,1.6481980281354354,-0.5079988266133881,-0.6367475354800456,-0.7023420502538714,-0.6840619439995939,-0.5759740501197353,-0.24342517143581727,-0.1718781170235778,-0.033296955856029674,-0.5845409521242221,-0.871281568709511,0.2692570399306763,0,1,0,0,0,-0.10434678791892514,-0.4251151509488519,0.41433807567047454,-1.4060315210518104,-0.32763490773780735,-0.7967729166018467,-0.5231120428610696,1.6641005886756872,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,-0.7150173855439319,-0.720924459126439,1,0.06767289924570459,-0.7150173855439321,-0.6445589268146072,1,-1.0171539097523872,-0.9920947376656812,-0.9988668551601289,-1.1243163561439813,-0.5764774791680204,-0.13153341044116412,1.889430651420818,-0.5406548735632486,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,1.2701705922171767,-0.9330732354849574,-0.42325451566018524
-0.45751449449496867,1.0427494793352985,-0.939401957726816,0.7516227151658622,-0.5669978706397116,-0.3870870214576405,-0.42555906698736184,-0.6303750168963319,-0.2368167982895736,0.022965045862846468,0.873614981009496,-0.033296955856029674,-0.5845409521242221,-0.2584663026793765,0.2692570399306763,1,0,0,0,0,-0.10434678791892514,2.3523038352503134,-1.2967525610677135,0.49840548114393285,-0.32763490773780735,1.2550627401655363,-0.5231120428610696,-0.6009252125773316,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,-1.0229387627306845,2.287622247597531,-0.5336458176577128,-0.5987295659831136,-0.6252030914142578,1,0.06767289924570459,-0.5987295659831138,-0.11956668537355125,1,-1.0171539097523872,-0.9920947376656812,-0.9988668551601289,-1.1243163561439813,-0.5764774791680204,-0.13153341044116412,1.889430651420818,-0.5406548735632486,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,-0.9330732354849574,2.362644609804616
1.966517322474717,-0.8227779867371829,-0.939401957726816,-1.386364569607735,2.01716025771326,-0.0625283532285139,2.443757859542121,0.2286158167558595,-0.18836576231383623,1.411999750348736,-1.2173712150566516,0.3361107808108658,2.6067149474370397,-0.2584663026793765,-1.7797913571258943,1,0,1,0,0,-0.10434678791892514,-0.4251151509488519,1.7832105850610251,-0.920105584924546,-0.32763490773780735,1.2550627401655363,-0.5231120428610696,-0.6009252125773316,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,2.110603065874161,2.0622194586937743,2,-1.2736191711972502,2.110603065874161,0.6679216767880328,1,0.9831353843426085,1.007968253468332,1.0011344303137273,1.0919669773411955,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,1.8496087779795345,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,1.2701705922171767,-0.9330732354849574,-0.42325451566018524
1.0136233902359406,-0.8227779867371829,-0.939401957726816,0.1654003951472953,0.241289032520921,-0.11246045603299491,0.73231641301087,1.1770848622468206,0.19924252549206292,1.1836652783784527,-0.6946246660401146,0.7055185174777613,1.8975469697567595,0.04794133033569078,-0.9601719983032662,0,0,0,1,0,-0.10434678791892514,-0.4251151509488519,1.1843288622026593,0.18917988542658282,-0.32763490773780735,1.2550627401655363,-0.5231120428610696,-0.6009252125773316,-0.18925945865232652,3.280243893371345,-0.1483786456324558,-1.0229387627306845,-0.4371351087576646,-0.5336458176577128,0.5381140431562297,0.44759865237886814,1,-1.2736191711972502,0.5381140431562297,0.7991697371482968,1,-1.0171539097523872,1.007968253468332,1.0011344303137273,-0.904684674447252,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,-0.5406548735632486,-0.1246757452385074,-0.1270001270001905,1.791653947152867,-0.14227759830611808,1.2701705922171767,-0.9330732354849574,-0.42325451566018524
1.376669741505968,-0.8227779867371829,-0.939401957726816,-0.0759852660368205,-0.20120379767650565,2.633805198213461,1.2951084789861063,3.789848647938903,4.002648849587448,1.2026931510426428,-0.6946246660401146,-0.4027046925229252,1.5429629809166192,0.6607565963658253,-1.7797913571258943,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,-0.526761774535529,-0.3949129064839673,-0.32763490773780735,-0.7967729166018467,-0.5231120428610696,1.6641005886756872,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,1.2063350958564545,1.1411270524067474,0,-1.2736191711972502,1.2063350958564545,0.5366736164277688,0,0.9831353843426085,1.007968253468332,1.0011344303137273,1.0919669773411955,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,1.8496087779795345,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,1.0717272363730996,-0.42325451566018524
0.5420837625975629,-0.8227779867371829,0.9079838320503341,-0.8001422495891679,0.5923333444775462,2.6587712496157017,1.534987064483748,0.7117981606852172,-0.06723817237449274,0.99338655173655,-0.1718781170235778,1.074926254144657,0.8337950032363388,0.04794133033569078,-0.550362318891952,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,-0.013434583514072495,1.6518660365975402,-0.32763490773780735,-0.7967729166018467,-0.5231120428610696,1.6641005886756872,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,1.1750935920938466,1.1284846076145725,0,0.06767289924570459,1.1750935920938466,0.6679216767880328,0,0.9831353843426085,1.007968253468332,1.0011344303137273,1.0919669773411955,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,1.8496087779795345,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,1.0717272363730996,-0.42325451566018524
-1.3751142682003692,1.0427494793352985,-0.939401957726816,0.7516227151658622,-0.870842947375278,-0.6117814840778051,-0.6746637519272205,-0.57668808979307,-0.6244250860954728,-0.8523170966899057,-0.1718781170235778,-0.7721124291898207,-0.9391249409643623,-0.871281568709511,1.0888763987533046,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,-0.013434583514072495,-0.9740973556053532,-0.32763490773780735,-0.7967729166018467,-0.5231120428610696,1.6641005886756872,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,-0.90940896451127,-0.8654095424655806,0,0.06767289924570459,-0.9094089645112702,-1.0383031078953993,0,-1.0171539097523872,-0.9920947376656812,-0.9988668551601289,-1.1243163561439813,-0.5764774791680204,-0.13153341044116412,1.889430651420818,-0.5406548735632486,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,1.0717272363730996,-0.42325451566018524
0.6593764045180698,-0.8227779867371829,-0.939401957726816,0.372302390447966,1.1941235935460464,-0.6617135868822861,0.46014647946546894,1.4634151401308846,1.2893908349461543,-0.20536942610743672,-0.6946246660401146,1.074926254144657,1.8975469697567595,1.8863871284260942,-0.550362318891952,0,0,1,1,0,-0.10434678791892514,-0.4251151509488519,-0.35565271086171013,-0.30165439348984585,-0.32763490773780735,1.2550627401655363,-0.5231120428610696,-0.6009252125773316,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,1.064012689826796,1.1266785440728333,2,-1.2736191711972502,1.0640126898267963,1.7179061596701448,1,-1.0171539097523872,1.007968253468332,1.0011344303137273,-0.904684674447252,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,-0.5406548735632486,-0.1246757452385074,-0.1270001270001905,1.791653947152867,-0.14227759830611808,-0.7872958216222169,1.0717272363730996,-0.42325451566018524
0.9669674135445601,-0.8227779867371829,-0.939401957726816,-1.42084823549118,3.403637792331863,-0.262256764446438,-0.1672282826052862,-0.6840619439995939,-0.6486506040833414,2.192142529580537,-0.6946246660401146,0.3361107808108658,0.12462702555605835,0.04794133033569078,0.2692570399306763,0,1,1,0,1,-0.10434678791892514,2.3523038352503134,0.5854471393442934,0.012479545016668491,-0.32763490773780735,-0.7967729166018467,-0.5231120428610696,-0.6009252125773316,5.2837517718838045,-0.30485538042484617,-0.1483786456324558,-1.0229387627306845,-0.4371351087576646,1.8739020655857792,1.8086018628356182,1.6739157972198317,3,-1.2736191711972502,1.8086018628356182,0.011681374986712748,1,0.9831353843426085,-0.9920947376656812,1.0011344303137273,0.8923018121623508,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,-0.5406548735632486,-0.1246757452385074,7.874007874011812,-0.5581434972914879,-0.14227759830611808,1.2701705922171767,-0.9330732354849574,-0.42325451566018524
-2.3798374305045966,1.0427494793352985,-0.939401957726816,-0.24840359545404608,-0.9062423737910721,-0.6367475354800456,7.199812122004977,-0.6661663016318399,-0.6244250860954728,-0.8332892240257155,6.623827020191402,-1.5109279025236118,8.989226746559563,-1.7905044677547126,-1.7797913571258943,0,0,0,0,0,-0.10434678791892514,-0.4251151509488519,-0.8689799018831665,0.9156146182228972,-0.32763490773780735,1.2550627401655363,-0.5231120428610696,-0.6009252125773316,-0.18925945865232652,-0.30485538042484617,-0.1483786456324558,0.9775756246938472,-0.4371351087576646,-0.5336458176577128,2.0220854718801053,2.1832257159903055,0,0.06767289924570459,2.0220854718801053,3.6866270650741053,0,0.9831353843426085,1.007968253468332,1.0011344303137273,1.0919669773411955,-0.5764774791680204,-0.13153341044116412,-0.5292599647666442,1.8496087779795345,-0.1246757452385074,-0.1270001270001905,-0.5581434972914879,-0.14227759830611808,-0.7872958216222169,1.0717272363730996,-0.42325451566018524
